ID,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,AGE,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,EDM1,EDM2,EDM3,EDM4,EDM5
294,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
295,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
297,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
299,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
302,3,3.5999999999999996,0.72,0.9359999999999999,4.68,0,0,1,0,1,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
305,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
306,4,2.52,0.504,2.136,10.68,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
307,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
308,3,3.5999999999999996,0.72,0.504,2.52,0,0,1,0,1,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
311,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,1,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
314,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
315,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
316,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,1,30.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
318,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
321,4,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,0,0,1,0,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
322,4,0.7199999999999999,0.144,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
324,4,1.7999999999999998,0.36,0.576,2.8799999999999994,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
325,4,3.5999999999999996,0.72,0.576,2.8799999999999994,0,0,0,1,0,54.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
326,4,2.8799999999999994,0.576,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
328,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
333,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
342,4,5.399999999999999,1.0799999999999998,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
343,1,2.52,0.504,0.504,2.52,1,0,0,0,0,30.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
347,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
351,1,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
352,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
353,3,3.5999999999999996,0.72,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
354,2,3.5999999999999996,0.72,0.8639999999999999,4.319999999999999,0,1,0,0,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
356,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
357,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
358,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
359,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,1,30.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
362,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
363,4,2.1599999999999997,0.43199999999999994,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
364,3,3.5999999999999996,0.72,0.43199999999999994,2.1599999999999997,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
369,4,2.1599999999999997,0.43199999999999994,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
370,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
372,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
373,1,7.199999999999999,1.44,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
375,3,2.52,0.504,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
376,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
377,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
378,4,2.52,0.504,0.43199999999999994,2.1599999999999997,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
380,3,2.1599999999999997,0.43199999999999994,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
383,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
384,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
389,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
390,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,0,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
391,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
392,1,1.7999999999999998,0.36,0.504,2.52,1,0,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
394,1,0.7199999999999999,0.144,0.43199999999999994,2.1599999999999997,1,0,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
398,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
399,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,0,1,40.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
400,3,1.7999999999999998,0.36,1.44,7.199999999999999,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
401,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
402,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
403,4,3.5999999999999996,0.72,1.44,7.199999999999999,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
404,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
406,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
407,1,3.5999999999999996,0.72,0.504,2.52,1,0,0,0,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
410,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
412,4,2.52,0.504,0.504,2.52,0,0,0,1,0,30.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
415,2,1.7999999999999998,0.36,1.44,7.199999999999999,0,1,0,0,0,22.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
416,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
418,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
419,1,3.5999999999999996,0.72,0.43199999999999994,2.1599999999999997,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
423,4,2.52,0.504,0.504,2.52,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
424,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
425,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
427,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
429,2,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,1,0,0,1,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
430,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
432,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
433,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,1,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
436,4,19.599999999999998,3.92,5.34,26.7,0,0,0,1,1,30.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
437,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
440,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
441,3,2.1599999999999997,0.43199999999999994,0.144,0.7199999999999999,0,0,1,0,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
442,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
443,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,1,54.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
444,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
446,4,1.0799999999999998,0.21599999999999997,0.21599999999999997,1.0799999999999998,0,0,0,1,1,54.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
450,4,1.0799999999999998,0.21599999999999997,0.21599999999999997,1.0799999999999998,0,0,0,1,0,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
451,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,1,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
453,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
454,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
456,4,1.0799999999999998,0.21599999999999997,1.7999999999999998,8.999999999999998,0,0,0,1,1,40.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
457,4,8.999999999999998,1.7999999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,0,54.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
460,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
461,3,1.4399999999999997,0.288,0.43199999999999994,2.1599999999999997,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
462,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
463,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
464,4,8.999999999999998,1.7999999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
466,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
467,2,0.7199999999999999,0.144,0.36,1.7999999999999998,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
468,3,2.52,0.504,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
469,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
470,4,1.7999999999999998,0.36,0.43199999999999994,2.1599999999999997,0,0,0,1,1,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
471,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
472,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
475,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
479,4,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
482,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
484,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
487,3,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,1,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
488,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
489,4,2.1599999999999997,0.43199999999999994,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
491,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
492,3,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
493,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
494,4,5.399999999999999,1.0799999999999998,0.504,2.52,0,0,0,1,0,54.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
498,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
506,1,1.7999999999999998,0.36,0.36,1.7999999999999998,1,0,0,0,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
507,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
508,3,5.399999999999999,1.0799999999999998,0.576,2.8799999999999994,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
512,3,2.8799999999999994,0.576,0.576,2.8799999999999994,0,0,1,0,1,30.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
514,3,5.399999999999999,1.0799999999999998,1.7999999999999998,8.999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
516,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
519,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
522,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
524,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
529,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
530,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
531,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,30.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
532,3,2.52,0.504,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
533,4,2.52,0.504,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
537,1,1.7999999999999998,0.36,0.144,0.7199999999999999,1,0,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
542,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
543,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
544,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,40.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
548,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
550,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
553,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
555,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
556,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
558,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
559,4,1.4399999999999997,0.288,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
560,2,0.7199999999999999,0.144,0.72,3.5999999999999996,0,1,0,0,1,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
562,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
563,1,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,1,0,0,0,1,30.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
564,2,1.7999999999999998,0.36,0.9359999999999999,4.68,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
565,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
566,1,3.2399999999999993,0.6479999999999999,0.288,1.4399999999999997,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
567,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,0,1,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
570,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
574,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
576,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
577,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,1,30.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
578,3,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
579,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
580,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
581,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
583,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
584,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
586,4,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,0,1,1,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
587,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
588,3,0.7199999999999999,0.144,0.43199999999999994,2.1599999999999997,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
590,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
591,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,1,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
592,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
594,3,2.52,0.504,0.36,1.7999999999999998,0,0,1,0,1,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
595,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
596,4,2.52,0.504,0.576,2.8799999999999994,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
597,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
599,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
602,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
604,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
605,1,3.5999999999999996,0.72,0.504,2.52,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
606,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
607,4,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
610,2,1.7999999999999998,0.36,0.144,0.7199999999999999,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
611,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
612,3,3.5999999999999996,0.72,0.9359999999999999,4.68,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
613,2,2.52,0.504,1.0799999999999998,5.399999999999999,0,1,0,0,1,40.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
614,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
615,1,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,1,0,0,0,1,40.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
617,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,1,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
619,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
620,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
621,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,54.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
622,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
623,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
624,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
625,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
626,4,1.4399999999999997,0.288,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
627,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
629,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
631,4,3.5999999999999996,0.72,0.504,2.52,0,0,0,1,0,40.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
632,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
634,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
