ID,AGE,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,EDM1,EDM2,EDM3,EDM4,EDM5
221,40.0,4,78.39999999999999,5.0,0.75,3.5999999999999996,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
222,22.0,3,7.199999999999999,1.25,1.75,26.7,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
223,65.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
224,22.0,4,2.8799999999999994,0.3,2.75,39.199999999999996,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
225,54.0,4,3.5999999999999996,0.75,4.75,20.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
226,22.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
227,22.0,3,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
228,22.0,2,3.5999999999999996,0.75,0.75,16.02,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
229,40.0,3,78.39999999999999,5.0,2.25,40.05,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0
230,22.0,1,1.0799999999999998,0.3,0.3,1.7999999999999998,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
231,22.0,4,3.5999999999999996,1.25,0.75,3.5999999999999996,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
232,22.0,3,0.7199999999999999,0.3,1.25,39.199999999999996,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
233,22.0,4,3.5999999999999996,1.25,0.75,1.7999999999999998,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
234,22.0,2,1.0799999999999998,0.3,5.0,39.199999999999996,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
235,22.0,4,2.52,0.75,0.75,5.399999999999999,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
236,40.0,4,0.35999999999999993,0.3,0.3,10.005,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
237,22.0,3,1.7999999999999998,0.3,0.75,2.8799999999999994,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
238,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
239,22.0,4,53.4,2.75,1.75,50.025,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
240,22.0,4,3.5999999999999996,0.75,0.75,11.760000000000002,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
241,54.0,4,26.7,2.25,0.75,1.7999999999999998,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
242,22.0,4,1.7999999999999998,0.75,2.25,26.7,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
243,30.0,3,2.8799999999999994,1.25,1.25,2.8799999999999994,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
244,30.0,3,7.199999999999999,1.25,0.75,5.399999999999999,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
245,22.0,4,0.7199999999999999,0.3,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
246,30.0,4,33.349999999999994,4.75,1.25,2.8799999999999994,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
247,22.0,3,10.0,2.75,1.25,3.5999999999999996,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
248,22.0,4,3.5999999999999996,0.75,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
249,30.0,3,0.7199999999999999,0.3,0.75,2.8799999999999994,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
250,30.0,3,5.399999999999999,1.25,1.25,5.399999999999999,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
252,30.0,3,7.199999999999999,1.75,1.75,7.199999999999999,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
253,40.0,4,2.8799999999999994,0.75,1.75,7.199999999999999,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
254,40.0,4,3.5999999999999996,0.3,2.75,20.0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
256,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
257,40.0,4,1.7999999999999998,0.3,0.3,3.5999999999999996,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
258,22.0,3,3.5999999999999996,0.3,0.75,2.52,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
260,65.0,4,3.5999999999999996,0.3,3.75,66.75,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
261,22.0,1,5.399999999999999,1.75,0.3,0.7199999999999999,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
262,30.0,4,39.199999999999996,2.75,0.75,1.4399999999999997,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
263,30.0,4,3.5999999999999996,0.3,0.75,5.399999999999999,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
265,22.0,3,19.599999999999998,1.75,0.3,1.7999999999999998,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
266,22.0,1,1.7999999999999998,0.3,0.75,2.52,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
267,22.0,3,13.35,0.75,1.75,13.35,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
268,30.0,4,2.8799999999999994,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
269,40.0,4,1.7999999999999998,0.3,0.3,3.5999999999999996,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
270,30.0,1,19.599999999999998,1.25,0.3,0.7199999999999999,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
271,22.0,4,3.5999999999999996,0.3,1.75,40.05,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
272,40.0,4,3.5999999999999996,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
273,22.0,3,1.7999999999999998,0.3,0.3,2.52,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
274,54.0,3,78.39999999999999,1.75,0.75,3.5999999999999996,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
275,30.0,3,3.5999999999999996,1.25,0.3,1.7999999999999998,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
276,54.0,4,7.84,1.75,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
277,40.0,4,2.52,0.75,1.25,3.5999999999999996,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
278,54.0,4,3.5999999999999996,0.3,3.75,66.75,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
279,40.0,4,3.5999999999999996,0.75,0.3,1.0799999999999998,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
280,54.0,4,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
281,30.0,4,3.5999999999999996,0.3,0.3,2.52,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
282,30.0,4,3.5999999999999996,0.75,1.75,13.35,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
283,30.0,4,1.7999999999999998,0.75,5.0,58.8,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
284,40.0,4,66.75,5.0,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
285,40.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
286,30.0,4,58.8,1.75,1.75,34.71,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
287,22.0,4,5.399999999999999,0.75,0.3,3.5999999999999996,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
288,22.0,3,13.35,1.75,0.3,0.7199999999999999,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
289,22.0,4,1.0799999999999998,0.3,0.75,1.7999999999999998,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
290,22.0,4,1.7999999999999998,0.3,0.75,1.7999999999999998,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
291,30.0,2,7.199999999999999,1.25,2.75,10.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
292,22.0,3,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
293,40.0,3,39.199999999999996,4.75,1.75,39.199999999999996,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
294,30.0,4,1.7999999999999998,1.75,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
295,30.0,3,3.5999999999999996,0.75,0.3,1.7999999999999998,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
296,22.0,4,2.52,0.75,0.75,2.52,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
297,22.0,4,2.1599999999999997,0.75,0.3,0.7199999999999999,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
298,22.0,4,39.199999999999996,1.25,0.3,3.5999999999999996,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
299,40.0,4,0.7199999999999999,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
300,40.0,4,58.8,1.25,0.3,0.35999999999999993,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
301,54.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
302,22.0,4,3.5999999999999996,1.25,0.75,1.7999999999999998,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
303,40.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
304,40.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
305,22.0,3,1.7999999999999998,0.75,0.75,2.8799999999999994,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
306,30.0,3,1.7999999999999998,0.75,5.0,53.4,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
307,22.0,4,39.199999999999996,1.75,0.3,2.52,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
308,22.0,4,7.199999999999999,4.75,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
310,30.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
311,22.0,4,1.7999999999999998,0.75,0.75,1.7999999999999998,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
312,40.0,1,40.05,2.25,0.3,0.35999999999999993,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
313,40.0,4,19.599999999999998,1.25,0.75,1.7999999999999998,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
314,40.0,4,39.199999999999996,1.75,0.3,0.7199999999999999,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
316,22.0,3,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
318,40.0,4,2.1599999999999997,0.3,0.3,0.7199999999999999,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
319,22.0,4,5.399999999999999,1.75,0.3,1.0799999999999998,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
320,22.0,3,53.4,2.75,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
322,22.0,2,1.7999999999999998,0.3,3.25,15.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
323,30.0,4,0.7199999999999999,0.3,5.0,20.0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
324,54.0,4,53.4,4.75,0.3,3.5999999999999996,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
325,22.0,2,1.7999999999999998,0.3,1.75,78.39999999999999,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
326,30.0,3,13.35,1.25,0.3,1.7999999999999998,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
327,22.0,2,5.0,2.75,3.25,26.7,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
328,22.0,3,33.349999999999994,1.75,1.75,33.349999999999994,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
329,30.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
330,30.0,4,1.7999999999999998,0.3,4.25,53.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
331,22.0,4,5.399999999999999,2.25,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
332,30.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
333,22.0,4,0.7199999999999999,0.3,0.3,1.0799999999999998,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
334,30.0,4,1.7999999999999998,0.3,0.75,5.399999999999999,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
335,22.0,4,13.35,1.75,3.25,33.349999999999994,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0
336,22.0,4,1.0799999999999998,0.3,0.75,2.52,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
337,65.0,1,3.5999999999999996,1.75,5.0,53.4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
338,30.0,3,78.39999999999999,2.25,0.75,1.7999999999999998,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
339,22.0,4,0.7199999999999999,0.3,1.25,5.399999999999999,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
340,22.0,1,58.8,2.25,0.3,1.0799999999999998,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
341,22.0,4,39.199999999999996,2.25,5.0,78.39999999999999,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
342,22.0,1,2.0,0.75,0.3,0.7199999999999999,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
343,30.0,3,5.399999999999999,1.25,1.75,7.199999999999999,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
344,54.0,4,39.199999999999996,3.75,0.3,3.5999999999999996,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
345,22.0,4,1.7999999999999998,0.3,0.3,1.0799999999999998,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
346,22.0,1,1.0799999999999998,0.3,0.75,19.599999999999998,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0
347,30.0,3,3.5999999999999996,1.25,1.25,3.5999999999999996,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
348,22.0,3,1.7999999999999998,0.75,0.3,1.7999999999999998,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
349,30.0,2,1.7999999999999998,0.3,0.3,1.7999999999999998,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
350,22.0,4,1.0799999999999998,0.3,0.3,1.0799999999999998,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
351,22.0,2,1.7999999999999998,0.3,0.75,3.5999999999999996,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
352,22.0,4,1.7999999999999998,0.75,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
353,22.0,4,58.8,3.75,0.3,1.7999999999999998,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
354,22.0,2,1.7999999999999998,0.75,0.3,0.7199999999999999,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
355,30.0,3,58.8,2.75,4.75,78.39999999999999,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
356,22.0,4,1.7999999999999998,0.3,3.75,26.7,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
357,40.0,3,5.0,0.75,1.25,78.39999999999999,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
358,54.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
359,30.0,2,1.7999999999999998,0.3,1.25,3.5999999999999996,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
360,22.0,4,1.7999999999999998,0.3,1.25,26.7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
361,54.0,1,3.5999999999999996,0.75,0.3,1.7999999999999998,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
362,22.0,1,3.5999999999999996,1.25,0.75,3.5999999999999996,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
363,22.0,3,1.7999999999999998,0.3,0.75,2.52,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
364,40.0,4,7.84,0.75,3.75,53.4,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
365,22.0,2,1.0799999999999998,0.3,0.75,3.5999999999999996,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
366,22.0,4,2.52,0.75,0.3,1.0799999999999998,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
367,22.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
368,22.0,1,8.0,2.25,0.3,1.0799999999999998,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
369,22.0,4,0.7199999999999999,0.3,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
370,22.0,4,3.5999999999999996,1.25,0.75,2.1599999999999997,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
371,22.0,4,18.69,1.75,0.75,3.5999999999999996,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
372,30.0,3,7.84,0.3,0.3,1.7999999999999998,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
373,30.0,2,4.319999999999999,0.75,0.75,3.5999999999999996,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
374,40.0,1,26.7,2.25,0.75,2.1599999999999997,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
375,22.0,3,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
376,22.0,4,1.7999999999999998,0.3,0.75,3.5999999999999996,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
377,22.0,4,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
378,30.0,2,5.399999999999999,1.25,0.75,3.5999999999999996,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
380,22.0,3,10.0,1.75,0.3,1.7999999999999998,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
381,22.0,1,5.399999999999999,1.25,0.3,1.7999999999999998,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
382,22.0,4,0.7199999999999999,0.3,1.75,7.199999999999999,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
384,30.0,2,3.5999999999999996,0.75,2.25,39.199999999999996,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
385,30.0,4,3.5999999999999996,1.25,4.75,58.8,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
387,30.0,4,1.7999999999999998,0.75,0.75,2.52,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
388,30.0,1,1.0799999999999998,0.3,1.75,39.199999999999996,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
389,22.0,4,10.0,2.75,0.75,1.7999999999999998,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
390,30.0,3,3.5999999999999996,0.75,0.3,1.7999999999999998,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
391,30.0,4,3.5999999999999996,1.25,1.25,3.5999999999999996,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
392,22.0,3,19.599999999999998,1.25,0.75,1.7999999999999998,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
393,40.0,4,1.7999999999999998,0.75,0.3,0.7199999999999999,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
394,22.0,4,2.52,0.75,0.3,0.7199999999999999,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
395,22.0,4,39.199999999999996,1.75,1.75,15.0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
396,30.0,3,5.399999999999999,1.25,1.25,5.399999999999999,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
399,22.0,3,78.39999999999999,4.75,1.25,5.399999999999999,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
400,22.0,4,33.349999999999994,1.75,0.3,1.7999999999999998,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
403,22.0,4,1.7999999999999998,0.3,0.3,0.35999999999999993,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
404,22.0,3,26.7,1.75,1.25,3.5999999999999996,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
406,22.0,4,1.7999999999999998,0.3,2.25,26.7,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
407,30.0,4,2.8799999999999994,0.75,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
408,30.0,4,26.7,1.75,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
409,22.0,4,58.8,4.75,4.25,26.7,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
410,30.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
411,22.0,3,5.399999999999999,0.75,1.75,10.0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
412,30.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
413,30.0,4,1.7999999999999998,0.3,0.3,2.52,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
414,54.0,4,39.199999999999996,1.75,1.25,3.5999999999999996,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
415,30.0,3,3.5999999999999996,1.25,1.25,3.5999999999999996,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
416,30.0,3,39.199999999999996,2.25,0.75,3.5999999999999996,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
417,30.0,1,26.7,2.75,0.75,2.52,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
418,30.0,1,1.7999999999999998,0.3,0.3,1.7999999999999998,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
419,30.0,3,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
420,30.0,3,1.7999999999999998,0.3,0.3,0.7199999999999999,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
421,22.0,4,3.5999999999999996,0.75,0.3,1.4399999999999997,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
422,30.0,3,11.760000000000002,1.25,1.25,13.35,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
423,30.0,4,39.199999999999996,3.75,0.75,3.5999999999999996,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
424,30.0,4,5.399999999999999,1.25,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
425,30.0,2,3.5999999999999996,0.3,0.75,3.5999999999999996,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
426,22.0,1,7.0,2.25,0.3,0.7199999999999999,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
427,30.0,2,3.5999999999999996,0.75,1.75,26.7,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
428,30.0,3,5.399999999999999,1.25,1.75,16.02,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
429,22.0,4,1.7999999999999998,0.3,0.3,1.7999999999999998,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
430,30.0,3,53.4,2.75,0.3,1.7999999999999998,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
431,22.0,4,3.5999999999999996,0.3,0.3,1.7999999999999998,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
432,22.0,1,18.69,1.75,2.25,10.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
433,30.0,2,1.7999999999999998,0.3,2.75,33.349999999999994,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
434,30.0,2,1.7999999999999998,0.75,0.75,1.7999999999999998,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0
435,54.0,1,58.8,2.25,0.3,3.5999999999999996,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
