ID,AGE,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,WB,GENDER,UNO,SERO,VEHICLE,RENT
481,22.0,4,1.7999999999999998,0.5,0.5,3.5999999999999996,0,0,1,1,1,1,0,1,15
482,22.0,4,3.5999999999999996,0.5,0.5,5.399999999999999,0,0,1,1,1,1,0,0,15
483,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,0,1,0,0,15
485,30.0,4,1.7999999999999998,0.5,3.25,50.025,0,0,1,0,1,1,0,1,15
486,40.0,4,40.05,2.25,1.75,32.04,0,0,1,0,1,1,0,0,15
487,22.0,2,2.52,0.75,1.75,39.199999999999996,0,1,0,0,1,1,0,1,15
488,30.0,1,3.5999999999999996,0.75,0.75,3.5999999999999996,1,0,0,1,1,1,0,1,15
489,22.0,1,39.199999999999996,0.75,0.5,1.7999999999999998,1,0,0,0,1,1,0,1,15
490,30.0,4,10.0,1.75,0.5,0.7199999999999999,0,0,1,0,1,1,0,0,15
491,22.0,1,1.7999999999999998,0.5,0.75,3.5999999999999996,1,0,0,0,1,1,0,1,15
492,22.0,4,10.0,1.75,2.25,10.0,0,0,1,0,1,1,0,1,15
493,30.0,4,3.5999999999999996,0.5,2.25,47.040000000000006,0,0,1,1,1,1,0,1,15
494,30.0,4,39.199999999999996,1.75,1.25,3.5999999999999996,0,0,1,1,1,1,0,1,15
495,22.0,1,39.199999999999996,1.75,0.5,2.52,1,0,0,0,1,1,0,1,15
496,40.0,4,0.7199999999999999,0.5,0.5,1.0799999999999998,0,0,1,1,0,1,0,0,15
497,54.0,4,1.7999999999999998,0.5,0.75,13.35,0,0,1,1,0,1,0,1,15
498,22.0,1,27.44,1.75,1.75,12.0,1,0,0,0,1,1,0,1,15
499,30.0,2,1.7999999999999998,0.5,0.5,1.7999999999999998,0,1,0,1,0,1,0,1,15
500,54.0,4,2.52,0.5,1.25,2.8799999999999994,0,0,1,0,0,1,0,1,15
501,22.0,1,3.5999999999999996,1.25,0.75,3.5999999999999996,1,0,0,1,1,1,0,1,15
502,22.0,2,10.0,3.25,0.75,3.5999999999999996,0,1,0,0,0,1,0,1,15
503,22.0,4,1.4399999999999997,0.5,0.75,3.5999999999999996,0,0,1,1,0,1,0,1,15
504,30.0,4,3.5999999999999996,0.75,1.25,3.5999999999999996,0,0,1,1,1,1,0,1,15
505,22.0,4,1.7999999999999998,0.5,0.75,2.52,0,0,1,0,0,1,0,1,15
506,40.0,4,2.52,0.75,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
507,22.0,4,4.319999999999999,0.5,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
508,30.0,4,19.599999999999998,1.25,1.25,7.199999999999999,0,0,1,1,0,1,0,1,15
509,40.0,4,1.7999999999999998,0.5,5.0,66.75,0,0,1,1,1,1,0,1,15
510,22.0,4,5.0,0.75,0.75,1.0799999999999998,0,0,1,0,0,1,0,1,15
511,30.0,4,5.399999999999999,1.75,3.75,26.7,0,0,1,1,1,1,0,0,15
512,30.0,4,1.7999999999999998,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,1,15
513,22.0,4,1.7999999999999998,0.75,0.5,1.4399999999999997,0,0,1,1,0,1,0,1,15
514,22.0,3,1.7999999999999998,0.5,0.5,2.52,0,0,0,0,1,1,0,0,15
515,40.0,4,0.7199999999999999,0.5,0.5,1.0799999999999998,0,0,1,0,0,1,0,1,15
516,22.0,2,19.599999999999998,1.25,0.75,3.5999999999999996,0,1,0,1,1,1,0,1,15
517,40.0,4,2.52,0.5,1.25,4.68,0,0,1,1,1,1,0,1,15
518,22.0,4,3.5999999999999996,0.75,0.5,2.52,0,0,1,0,0,1,0,1,15
519,40.0,4,1.0799999999999998,0.5,0.75,26.7,0,0,1,1,0,1,0,1,15
520,22.0,4,26.7,2.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,1,15
521,22.0,4,3.5999999999999996,0.75,2.75,10.0,0,0,1,0,1,1,0,0,15
522,30.0,4,2.1599999999999997,0.75,0.75,3.5999999999999996,0,0,1,1,1,1,0,0,15
523,22.0,4,5.399999999999999,1.25,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
524,22.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,1,1,0,1,15
525,22.0,4,10.0,2.25,3.25,5.399999999999999,0,0,1,0,1,1,0,1,15
526,22.0,4,3.5999999999999996,0.75,1.25,2.8799999999999994,0,0,1,1,1,1,0,0,15
527,22.0,4,40.05,4.25,0.75,3.5999999999999996,0,0,1,1,0,1,0,1,15
528,22.0,4,2.52,0.75,0.75,2.52,0,0,1,0,0,1,0,1,15
529,30.0,2,1.7999999999999998,0.5,0.5,1.7999999999999998,0,1,0,0,1,1,0,1,15
530,22.0,1,8.999999999999998,2.25,1.25,5.399999999999999,1,0,0,1,1,1,0,1,15
531,22.0,4,1.7999999999999998,0.5,0.5,1.0799999999999998,0,0,1,0,0,1,0,1,15
532,30.0,4,5.399999999999999,1.75,0.5,2.52,0,0,1,0,1,1,0,0,15
533,22.0,4,1.7999999999999998,0.5,0.75,1.7999999999999998,0,0,1,0,0,1,0,1,15
534,22.0,1,53.4,5.0,0.5,1.0799999999999998,1,0,0,0,1,1,0,0,15
535,22.0,2,0.7199999999999999,0.5,0.5,1.7999999999999998,0,1,0,0,0,1,0,1,15
537,22.0,4,32.04,4.25,2.75,39.199999999999996,0,0,1,1,1,1,0,1,15
538,22.0,4,4.68,1.25,0.5,2.8799999999999994,0,0,1,0,1,1,0,0,15
539,30.0,4,3.5999999999999996,0.75,0.5,0.35999999999999993,0,0,1,1,1,1,0,0,15
540,22.0,3,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,0,0,1,1,0,0,15
541,22.0,4,3.5999999999999996,0.75,0.5,0.35999999999999993,0,0,1,0,1,1,0,0,15
542,30.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
543,22.0,2,1.7999999999999998,0.5,0.75,2.52,0,1,0,1,1,1,0,0,15
544,40.0,4,3.5999999999999996,0.5,0.5,1.0799999999999998,0,0,1,0,1,1,0,0,15
545,22.0,4,3.5999999999999996,0.75,1.25,7.199999999999999,0,0,1,0,1,1,0,0,15
546,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,1,15
547,22.0,4,1.7999999999999998,0.5,0.75,2.52,0,0,1,1,1,1,0,1,15
548,22.0,4,1.7999999999999998,0.5,4.75,58.8,0,0,1,0,1,1,0,1,15
549,22.0,1,7.199999999999999,1.25,1.25,5.399999999999999,1,0,0,1,1,1,0,1,15
550,30.0,4,2.52,0.5,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
551,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
552,30.0,4,39.199999999999996,3.25,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
553,30.0,4,16.674999999999997,1.75,1.75,33.349999999999994,0,0,1,0,1,1,0,0,15
555,40.0,4,19.599999999999998,0.5,0.75,7.0,0,0,1,0,0,1,0,1,15
556,22.0,3,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,0,1,0,1,0,0,15
557,40.0,4,10.0,5.0,1.25,5.399999999999999,0,0,1,1,1,1,0,1,15
558,22.0,4,1.7999999999999998,0.5,4.25,32.04,0,0,1,0,1,1,0,0,15
559,40.0,4,1.7999999999999998,0.5,0.75,2.52,0,0,1,0,0,1,0,1,15
560,22.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,15
561,40.0,2,3.5999999999999996,0.75,0.5,1.0799999999999998,0,1,0,1,1,1,0,1,15
562,54.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,0,0,1,0,0,15
563,40.0,4,1.7999999999999998,0.5,1.25,5.399999999999999,0,0,1,0,0,1,0,1,15
564,54.0,4,1.7999999999999998,0.5,0.5,2.52,0,0,1,0,0,1,0,0,15
565,54.0,4,1.7999999999999998,0.5,0.75,2.8799999999999994,0,0,1,0,0,1,0,1,15
566,40.0,2,39.199999999999996,1.75,0.75,1.7999999999999998,0,1,0,1,1,1,0,1,15
567,30.0,4,1.7999999999999998,0.5,0.75,19.599999999999998,0,0,1,1,1,1,0,1,15
570,22.0,2,1.4399999999999997,0.5,0.5,1.0799999999999998,0,1,0,1,0,1,0,1,15
571,22.0,4,26.7,1.25,0.75,13.35,0,0,1,1,1,1,0,1,15
572,40.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
573,30.0,4,3.5999999999999996,0.75,0.75,3.5999999999999996,0,0,1,1,0,1,0,1,15
574,30.0,4,39.199999999999996,1.75,1.75,20.0,0,0,1,1,1,1,0,1,15
575,22.0,2,1.7999999999999998,0.5,0.75,1.7999999999999998,0,1,0,0,0,1,0,0,15
576,22.0,2,3.5999999999999996,0.75,3.25,40.05,0,1,0,0,0,1,0,1,15
577,22.0,4,2.52,0.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,0,15
578,22.0,4,5.399999999999999,0.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
579,22.0,4,3.5999999999999996,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
580,40.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,0,1,0,1,15
581,30.0,4,5.0,1.25,0.5,1.0799999999999998,0,0,1,1,0,1,0,1,15
583,22.0,4,20.0,2.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
584,40.0,4,5.399999999999999,1.25,0.5,1.7999999999999998,0,0,1,0,1,1,0,1,15
585,30.0,4,1.7999999999999998,0.5,0.5,0.7199999999999999,0,0,1,1,1,1,0,0,15
586,22.0,4,39.199999999999996,2.25,0.5,1.7999999999999998,0,0,1,1,1,1,0,1,15
587,22.0,1,3.5999999999999996,0.75,0.5,2.52,1,0,0,0,0,1,0,1,15
588,22.0,4,3.0,0.5,0.75,2.52,0,0,1,1,0,1,0,1,15
589,22.0,4,40.05,5.0,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
590,22.0,4,3.5999999999999996,0.75,0.5,0.35999999999999993,0,0,1,1,1,1,0,1,15
591,30.0,4,5.399999999999999,0.75,0.5,0.7199999999999999,0,0,1,1,1,1,0,1,15
592,22.0,2,3.5999999999999996,0.75,0.5,1.7999999999999998,0,1,0,1,1,1,0,0,15
593,30.0,4,2.8799999999999994,0.5,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
594,30.0,1,0.7199999999999999,0.5,1.75,19.599999999999998,1,0,0,1,1,1,0,1,15
595,54.0,4,16.674999999999997,0.5,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
596,22.0,2,3.5999999999999996,0.75,0.5,1.7999999999999998,0,1,0,1,1,1,0,0,15
597,22.0,4,58.8,1.25,1.75,26.7,0,0,1,1,1,1,0,1,15
598,54.0,3,1.7999999999999998,0.5,0.75,2.52,0,0,0,1,1,1,0,1,15
599,22.0,2,7.199999999999999,1.25,0.75,1.7999999999999998,0,1,0,1,0,1,0,0,15
600,54.0,4,1.7999999999999998,0.5,3.75,40.05,0,0,1,0,1,1,0,1,15
601,30.0,1,0.7199999999999999,0.5,0.5,1.0799999999999998,1,0,0,1,1,1,0,1,15
602,30.0,1,7.199999999999999,1.75,1.75,7.199999999999999,1,0,0,0,1,1,0,0,15
603,30.0,4,78.39999999999999,4.75,0.5,1.0799999999999998,0,0,1,1,1,1,0,1,15
604,40.0,4,4.68,0.75,1.75,21.36,0,0,1,1,0,1,0,1,15
605,22.0,2,7.0,1.75,2.75,13.35,0,1,0,0,0,1,0,1,15
606,22.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,0,1,1,0,0,15
607,22.0,4,0.7199999999999999,0.5,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
608,22.0,2,5.0,0.75,5.0,40.05,0,1,0,0,0,1,0,1,15
609,22.0,1,5.0,0.75,1.75,10.0,1,0,0,1,1,1,0,1,15
610,30.0,1,5.399999999999999,0.75,0.5,1.0799999999999998,1,0,0,1,1,1,0,1,15
611,30.0,3,8.999999999999998,3.25,0.75,3.5999999999999996,0,0,0,0,1,1,0,0,15
612,22.0,1,2.8799999999999994,0.75,2.75,20.0,1,0,0,0,1,1,0,1,15
613,22.0,4,2.8799999999999994,0.75,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
614,22.0,1,3.5999999999999996,0.75,0.5,1.0799999999999998,1,0,0,0,1,1,0,0,15
615,22.0,3,1.0799999999999998,0.5,0.5,1.7999999999999998,0,0,0,1,1,1,0,0,15
616,30.0,1,1.7999999999999998,0.5,0.75,5.399999999999999,1,0,0,1,1,1,0,1,15
617,30.0,1,1.7999999999999998,0.5,0.75,3.5999999999999996,1,0,0,1,1,1,0,1,15
618,22.0,1,78.39999999999999,3.75,0.5,1.7999999999999998,1,0,0,1,1,1,0,1,15
619,40.0,3,3.5999999999999996,0.75,1.75,40.02,0,0,0,1,1,1,0,1,15
620,30.0,4,5.399999999999999,1.75,1.25,5.399999999999999,0,0,1,0,1,1,0,1,15
621,22.0,4,3.5999999999999996,0.5,0.75,3.5999999999999996,0,0,1,1,1,1,0,0,15
622,40.0,4,4.0,0.75,0.75,1.7999999999999998,0,0,1,0,0,1,0,1,15
623,30.0,4,1.0799999999999998,0.5,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,15
624,30.0,1,58.8,3.25,0.75,3.5999999999999996,1,0,0,1,1,1,0,0,15
625,30.0,2,2.52,0.75,5.0,39.199999999999996,0,1,0,0,0,1,0,1,15
626,22.0,2,3.5999999999999996,0.75,1.25,7.0,0,1,0,0,0,1,0,1,15
627,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,1,1,0,0,15
628,22.0,4,3.5999999999999996,0.75,0.75,13.35,0,0,1,0,0,1,0,1,15
629,22.0,3,1.7999999999999998,0.75,0.75,1.7999999999999998,0,0,0,0,0,1,0,0,15
630,30.0,4,26.7,2.75,0.5,1.7999999999999998,0,0,1,0,1,1,0,1,15
631,40.0,4,2.52,0.5,0.75,3.5999999999999996,0,0,1,0,0,1,0,1,15
632,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,1,1,1,0,1,15
633,22.0,2,5.0,1.25,0.75,1.7999999999999998,0,1,0,0,0,1,0,1,15
634,22.0,4,1.0799999999999998,0.5,0.5,2.52,0,0,1,0,0,1,0,1,15
635,22.0,4,1.7999999999999998,0.75,0.5,1.7999999999999998,0,0,1,0,0,1,0,1,15
636,30.0,3,5.399999999999999,1.25,0.75,3.5999999999999996,0,0,0,1,1,1,0,0,15
637,30.0,4,1.7999999999999998,0.5,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
638,22.0,4,1.7999999999999998,0.5,1.25,13.35,0,0,1,0,1,1,0,0,15
639,30.0,4,1.7999999999999998,0.5,0.5,1.0799999999999998,0,0,1,1,1,1,0,0,15
640,22.0,4,1.7999999999999998,0.5,0.5,1.7999999999999998,0,0,1,0,1,1,0,0,15
641,22.0,4,1.0799999999999998,0.5,0.75,3.5999999999999996,0,0,1,1,1,1,0,1,15
