ID,MAX_US,O_LEVEL,OM_LEVEL,A_LEVEL_DIFF,A_SLOPE_TYPE,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_LAT,D_LONG,E_DISTANCE_MAP,E_TIME_MAP,D_TYPE,O_LANDMARK,O_LAT,O_LONG,A_DISTANCE_MAP,A_TIME_MAP,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,PARK_RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M,ACCESS_DIS_B,EGRESS_DIS_B,VEHICLE
448,,891,910,-19,rise,"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Yeshwanthpur (green line),Yeshwantpur APMC yard,,,,,Work,"Cotton pete, akkipetete near",12.96721648,77.56462112,1.8,9,Home,11:10:00,Metro ,25,Two-Wheeler ,3,0.5 to 1 km ,2,Walk ,2,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,,Metro ,36-45 yrs ,Graduate,Employed,"50,001 â€“ 1,00,000",1,1,1,0,0,10,-1,2,1,1,3,2,1,1,1,3,1,2,1,1
1033,,891,904,13,rise,Chickpet (green line),Byapnahalli to kengeri ,"Vijay nagar, incom tax layout",,,,,Shopping,Cotton pette,12.96721648,77.56462112,1.5,22,Work,11:05:00,Metro ,15,Walk ,5,0.5 to 1 km ,1,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,18,No crowding  - 50-75% of seats occupied ,Male,,,Metro ,18-25 yrs ,Postgraduate,Business,"10,001 â€“ 25,000",1,2,3,0,0,10,-1,4,2,1,1,2,1,4,1,1,1,2,1,1
2340,,912,925,13,fall,Cubbon Park (purple line),Rajarajeshwari Nagar (purple line),Rrnagar,,,,,Home,Cubbon park,12.98254958,77.60829128,1.9,8,Work,17:20:00,Metro ,30,Walk ,10,0.5 to 1 km ,5,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,1,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,1,2,1,2,2,2,3,1,1,1,2,2,1
388,,912,925,13,fall,Cubbon Park (purple line),Jalahalli (green line),Abbigere ,,,,,Home,Cubbon park,12.98254958,77.60829128,1.9,8,Work,17:30:00,Metro + Bus ,60,Walk ,5,0.5 to 1 km ,7,Walk ,7,0.5 to 1 km ,,For neither access nor egress trips ,5,5,Metro card ,20,High crowding - All seats AND 50-75% of standing space occupied ,Male,,,Metro ,26-35 yrs ,Graduate,Employed,"50,001 â€“ 1,00,000",1,1,1,0,0,10,-1,1,2,3,2,2,2,4,1,1,1,2,2,1
525,,890,900,-10,rise,Jalahalli (green line),Rajajinagar (green line),Rajajinagar metro station near ,,,,,Shopping,"Dasarahalli, 560057, BNR school near ",13.06262007,77.50674972,4.3,12,Home,15:50:00,Metro ,15,Two-Wheeler ,5,0.5 to 1 km ,8,Walk ,5,< 0.5 km ,,For both access and egress trips ,,,No ,20,No crowding  - 50-75% of seats occupied ,Male,,,Metro ,18-25 yrs ,12th,Student,>2 Lakhs,0,2,0,0,0,10,-1,4,1,1,1,2,1,3,1,3,1,2,1,1
627,,912,899,-13,fall,Jalahalli (green line),Mantri Square Sampige Road (green line),"Mantri mall near, vaiyalikaval",,,,,Friend,"Dasarahalli, TVS cross",13.0275177,77.52180188,1.6,23,Work,03:00:00,Metro ,60,Walk ,10,0.5 to 1 km ,8,Walk ,15,2.5 km to 3 km ,,For egress trip only ,,,No ,30,No crowding  - 25-50% of seats occupied ,Male,,,Bus ,18-25 yrs ,12th,Student,,0,0,0,0,0,10,-1,7,2,1,1,2,6,2,1,1,1,2,4,0
82,,894,894,0,flat,Doddakallasandra (green line),Cubbon Park (purple line),"Cubban park , commercial Street ",12.98254958,77.60829128,1.9,8,Shopping,"Dhodakalasandra, near hill side college ",12.88344043,77.5458194,0.7,10,Home,15:30:00,Metro ,35,Walk ,15,0.5 to 1 km ,2,Auto Rickshaw ,5,1.5 km to 2 km ,5,For egress trip only ,,,Metro card ,50,No crowding  - 50-75% of seats occupied ,Female,,,Metro ,18-25 yrs ,12th,Student,,0,1,0,0,0,10,-1,4,1,1,1,2,4,2,0,1,5,2,3,1
1354,,892,892,0,flat,Vajarahalli (green line),Rashtreeya Vidyalaya Road (green line),Near jayanagar ,,,,,School,Dmart near vajarahalli ,12.87583481,77.54458222,0.7,10,Home,11:15:00,Metro ,14,Walk ,7,0.5 to 1 km ,5,Walk ,7,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,Two-Wheeler - from origin to destiantion ,18-25 yrs ,Graduate,Student,"25,001 â€“ 50,000",0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,3,1,1,1,2,2,3,0,1,1,2,2,1
252,,890,883,-7,fall,Doddakallasandra (green line),Peenya (green line),"Yelanka new town, new town Bus stand ",13.09582893,77.59230688,13,32,Home,"Doddagallasandra metro station near, mantri serinity",12.88732101,77.5500359,0.95,13,Work,18:55:00,Metro ,90,Walk ,5,0.5 to 1 km ,8,Car ,30,> 5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,,Metro ,> 60 yrs ,Postgraduate,Employed,,2,1,0,0,0,10,-1,1,2,1,5,2,11,4,1,1,4,2,5,1
741,,885,896,-11,hydrograph,Doddakallasandra (green line),Silk institute - nagasandra ,Cobben park,,,,,Other,"Doddagallasandra, iscon south ",12.88802581,77.54951735,1.1,15,Home,13:00:00,Metro ,50,Walk ,10,0.5 to 1 km ,1,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,,Bus ,> 60 yrs ,Postgraduate,Unemployed,>2 Lakhs,1,0,0,0,0,10,-1,8,1,1,5,2,1,4,1,1,1,2,1,1
2144,,895,899,4,rise,Doddakallasandra (green line),Jayanagar (green line),Jaynagar 4th block,12.92802243,77.58318724,0.5,7,Shopping,"Doddakalsandra, pyramid platina",12.88349729,77.55311442,0.4,6,Home,13:25:00,Metro ,30,Walk ,7,0.5 to 1 km ,8,Walk ,6,0.5 to 1 km ,,For access trip only ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,1,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,4,1,1,2,2,2,1,0,1,1,2,2,1
2008,,895,907,12,rise,Indiranagar (purple line),National College (green line),VV puram,,,,,Home,Dr Ambedkar institute of management studies ,12.97239782,77.63849916,1,14,School,12:40:00,Metro ,45,Walk ,10,0.5 to 1 km ,8,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Postgraduate,Student,"25,001 â€“ 50,000",0,0,0,0,"No, I will not use a bicycle. .",15,4,1,3,1,1,2,1,4,1,1,1,2,1,0
1523,,893,893,0,flat,Nagasandra (green line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Vidhana soudha,,,,,Other,Eight mile,13.04645326,77.50723535,1,13,Work,14:32:00,Metro ,50,Two-Wheeler ,5,0.5 to 1 km ,4,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Doctorate,Employed,>2 Lakhs,1,1,0,0,"No, I will not use a bicycle. .",5,4,8,2,1,3,2,1,4,1,3,1,2,1,1
2076,,910,918,8,rise,Trinity (purple line),Yeshwanthpur (green line),Yeshwantpur railway station ,,,,,Home,"Embessy 8, megrath road",12.97112253,77.60874076,1.3,18,Work,13:52:00,Metro ,70,Walk ,10,0.5 to 1 km ,6,Walk ,2,< 0.5 km ,,For access trip only ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"50,001 â€“ 1,00,000",0,0,0,0,"No, I will not use a bicycle. .",15,4,1,2,1,2,2,1,1,1,1,1,2,1,0
2480,,906,925,19,rise,Rajajinagar (green line),Doddakallasandra (green line),Near Mantri serenity,,,,,Home,EsI medical college ,12.99037357,77.55341635,1.4,18,School,15:00:00,Metro ,60,Walk ,10,0.5 to 1 km ,7,Auto Rickshaw ,5,0.5 to 1 km ,5,For neither access nor egress trips ,,,Metro card ,30,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1,1,0,0,"No, I will not use a bicycle. .",15,4,1,3,1,1,2,2,4,0,1,5,2,2,1
1468,,903,906,3,flat,Konanakunte Cross (green line),Rajajinagar (green line),"A
N u hospital ",,,,,Work,Falcon city,12.88648913,77.55885687,0.5,7,Home,15:05:00,Metro ,45,Walk ,10,0.5 to 1 km ,5,Walk ,15,1 km to 1.5 km ,,For both access and egress trips ,,,Mobility card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Business,"1,00,001 â€“ 2,00,000",1,1,1,0,"No, I will not use a bicycle. .",5,4,2,1,1,3,2,3,3,1,1,1,2,3,1
1856,,901,899,-2,flat,Chickpet (green line),Mahalakshmi (green line),Geleyara balaga ,,,,,Home,Flower market ,12.96563039,77.5766735,0.3,4,Shopping,09:10:00,Metro ,30,Walk ,7,0.5 to 1 km ,5,Auto Rickshaw ,7,1.5 km to 2 km ,3,For neither access nor egress trips ,,,Metro card ,30,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,10th,Daily,,0,1,0,0,"No, I will not use a bicycle. .",15,4,1,4,1,4,2,4,4,0,1,5,2,3,1
1296,,906,903,-3,fall,Konanakunte Cross (green line),National College (green line),Kps vv puram,12.95389952,77.57769148,0.75,10,Work,Forum mall,12.88651248,77.55880958,0.5,7,Home,15:30:00,Metro ,50,Walk ,7,0.5 to 1 km ,3,Auto Rickshaw ,10,3 km to 3.5 km ,4,For both access and egress trips ,,,Metro card ,70,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,1,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,2,1,1,1,2,7,3,0,1,5,2,4,1
790,,933,930,-3,fall,Jayanagar (green line),Kengeri to bayyappanahalli ,Horamavu bayyappanahalli ,,,,,Home,Fourth block jayanagar ,12.92802243,77.58318724,0.5,7,Work,15:15:00,Metro ,45,Walk ,5,0.5 to 1 km ,5,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Metro ,18-25 yrs ,Graduate,Employed,"50,001 â€“ 1,00,000",1,2,0,0,0,10,-1,1,2,1,1,2,2,4,1,1,1,2,2,1
2439,,911,906,-5,fall,Yelachenahalli (green line),National College (green line),Basawagudi,,,,,School,Ganapathipura ,12.89113097,77.5686083,0.65,9,Home,11:00:00,Metro ,30,Walk ,10,0.5 to 1 km ,7,Walk ,7,< 0.5 km ,,For both access and egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,3,1,1,1,2,1,3,0,1,1,2,1,1
1685,,910,914,4,rise,Srirampura (green line),Chickpet (green line),Chikpete market,,,,,Work,Gayatri nagar,13.00071433,77.5569916,0.9,13,Home,15:00:00,Metro ,15,Walk ,7,0.5 to 1 km ,8,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,10th,Daily,,0,0,0,0,"No, I will not use a bicycle. .",5,4,2,1,1,4,2,2,4,0,1,1,2,2,0
1732,,901,925,24,hydrograph,Srirampura (green line),Jayaprakash Nagar (green line),"Near Rameshwaram cafe, jp nagar",,,,,Work,"Gaytri nagar ,SVN school",12.9918208,77.54777585,2.6,10,Home,09:55:00,Metro ,40,Dropped-off by friends/others ,5,0.5 to 1 km ,6,Auto Rickshaw ,10,2 km to 2.5 km ,3,For both access and egress trips ,,,Metro card ,100,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,>2 Lakhs,1,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",5,2,2,1,1,2,2,5,3,0,8,5,2,4,1
236,,915,925,-10,rise,Goraguntepalya (green line),Mahatma Gandhi Road (purple line),Mg road prestige delta building ,12.96827654,77.59918551,1.3,18,Work,Gokuldas enterprise ,13.02770272,77.53476627,0.75,12,Home,15:45:00,Metro ,75,Walk ,7,0.5 to 1 km ,5,Walk ,15,0.5 to 1 km ,,For neither access nor egress trips ,,,Mobility card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,,Metro ,18-25 yrs ,Graduate,Employed,"25,001 â€“ 50,000",0,0,0,0,0,10,-1,2,1,1,1,2,2,4,0,1,1,2,2,0
644,,911,911,0,flat,"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Baiyappanahalli (purple line),Vaidahi hospital White field ,,,,,Work,Good shed road kotenpet,12.96961152,77.56804701,0.85,12,Home,08:30:00,Metro ,90,Walk ,10,0.5 to 1 km ,4,Company cab,0,> 5 km ,2,For access trip only ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,,Metro ,46-60 yrs ,Graduate,Employed,"25,001 â€“ 50,000",1,1,0,0,0,10,-1,2,1,1,4,2,11,1,0,1,10,2,5,1
1611,,912,912,0,flat,Goraguntepalya (green line),Mahatma Gandhi Road (purple line),"brigade road,",,,,,Shopping,"Gorguntapalya,rns nivas ",13.02869127,77.54328916,0.5,10,Home,17:00:00,Metro ,45,Walk ,10,0.5 to 1 km ,7,Walk ,6,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1,2,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",5,2,4,1,1,1,2,1,1,0,1,1,2,1,1
2060,,906,906,0,flat,Konanakunte Cross (green line),Attiguppe (purple line),Near attigeppe metro station ,,,,,Friend,"Gottigere, near forum mall ",12.88802514,77.5630454,0.45,6,Home,10:30:00,Metro ,45,Walk ,10,0.5 to 1 km ,5,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,,,No ,42,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,7,1,1,1,2,2,3,1,1,1,2,2,1
2430,,914,914,0,flat,Yelachenahalli (green line),National College (green line),Bms college of commerce and management ,,,,,School,Green valley school ,12.89210961,77.57159256,0.65,9,Home,10:15:00,Metro ,30,Walk ,15,0.5 to 1 km ,5,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1,1,0,0,"No, I will not use a bicycle. .",15,4,3,1,1,1,2,1,4,0,1,1,2,1,1
1312,,878,869,-9,fall,Magadi Road (purple line),Mantri Square Sampige Road (green line),Mantri mall,12.99119275,77.57053854,0.4,4,Shopping,"GT World Mall, Magadi Main Rd, next to Prasanna Theatre, Cholourpalya, Bengaluru, Karnataka 560023",12.97380356,77.55176989,0.5,7,Home,15:50:00,Metro ,30,Walk ,5,0.5 to 1 km ,6,Walk ,3,< 0.5 km ,,For access trip only ,,,No ,15,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,10th,Employed,"50,001 â€“ 1,00,000",0,2,1,0,"No, I will not use a bicycle. .",5,4,4,1,1,1,2,1,1,1,1,1,2,1,1
422,,904,919,15,rise,Trinity (purple line),Nagasandra (green line),Nagasandra ikea,13.04873303,77.49924895,0.24,4,Work,"Halasuru,near gurudwara ",12.97552536,77.62192261,0.8,12,Home,09:30:00,Metro ,50,Walk ,10,0.5 to 1 km ,4,Walk ,4,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,,Metro ,18-25 yrs ,Graduate,Employed,,0,2,0,0,0,10,-1,2,1,1,1,2,1,4,0,1,1,2,1,1
1757,,877,867,-10,fall,Attiguppe (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Majestic railway station ,,,,,Friend,Hampinagar ,12.96239219,77.53687923,0.5,6,Home,11:30:00,Metro ,50,Walk ,10,0.5 to 1 km ,7,Walk ,10,0.5 to 1 km ,,For access trip only ,,,No ,20,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"10,001 â€“ 25,000",0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,7,1,1,1,2,2,1,1,1,1,2,2,1
428,,866,860,-6,fall,Attiguppe (purple line),Yelachenahalli (green line),"JP nagar, 7th phase",,,,,Work,"Hapinagr , near bus",12.95886877,77.53623484,0.65,9,Home,09:34:00,Metro ,50,Walk ,10,0.5 to 1 km ,4,Auto Rickshaw ,10,1.5 km to 2 km ,5,For egress trip only ,,,Metro card ,0,No crowding  - Most ,Male,,,Metro ,26-35 yrs ,Graduate,Employed,,0,1,0,0,0,10,-1,2,1,1,2,2,4,2,1,1,5,2,3,1
1810,,920,926,6,rise,"Sir.M.Visvesvaraya Stn., Central College (purple line)",Rashtreeya Vidyalaya Road (green line),"BTM layou, jaydeva hospital ",,,,,Home,Home Science college adjacent to freedom park,12.97756604,77.58325219,0.7,10,School,14:45:00,Metro ,45,Walk ,15,0.5 to 1 km ,7,Walk ,20,> 5 km ,,For neither access nor egress trips ,,,Metro card ,45,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Employed,,1,1,0,0,"No, I will not use a bicycle. .",5,4,1,3,1,3,2,11,4,0,1,1,2,5,1
1383,,888,877,-11,fall,"Sri Balagangadharanatha Swamiji Station, Hosahalli (purple line)",Mahatma Gandhi Road (purple line),"Koramangala, TTMC near",,,,,Work,"Hosahalli, vijaynagar, near Ghandhi park ",12.97123264,77.54349465,0.55,7,Home,15:00:00,Metro + Bus ,60,Walk ,10,0.5 to 1 km ,6,Walk ,5,< 0.5 km ,,For both access and egress trips ,3,5,Metro card ,35,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"50,001 â€“ 1,00,000",1,1,0,0,"No, I will not use a bicycle. .",5,4,2,1,3,1,2,1,3,1,1,1,2,1,1
2068,,885,877,-8,fall,"Sri Balagangadharanatha Swamiji Station, Hosahalli (purple line)",Krishna Rajendra Market (green line),KR market ,,,,,Home,"Hosahalli,10th main",12.9701644,77.54280068,0.7,9,School,12:26:00,Metro ,30,Walk ,10,0.5 to 1 km ,8,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,0,No crowding  - Most ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"25,001 â€“ 50,000",0,0,0,0,"No, I will not use a bicycle. .",15,4,1,3,1,1,2,2,3,1,1,1,2,2,0
2238,,925,925,0,parabola,"Dr. B. R. Ambedkar Station, Vidhana Soudha (purple line)",Attiguppe (purple line),Ihm hostel,,,,,Home,"Ihm Bangalore,near vidhana soudha ",12.97866055,77.58707926,0.75,10,School,15:45:00,Metro ,35,Walk ,7,0.5 to 1 km ,7,Walk ,7,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,24,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"50,001 â€“ 1,00,000",0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,1,3,1,1,2,2,4,1,1,1,2,2,0
160,,902,905,3,rise,Indiranagar (purple line),Mahatma Gandhi Road (purple line),Mg road brigade road,12.97514914,77.60835524,0.18,3,Other,Indiranagar motherhood hospital ,12.97848809,77.6375243,0.1,2,Home,11:45:00,Metro ,45,Walk ,7,0.5 to 1 km ,5,Walk ,13,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,,Metro ,46-60 yrs ,Graduate,Unemployed,,1,1,0,0,0,10,-1,8,1,1,4,2,2,4,0,1,1,2,2,1
553,,908,908,0,hydrograph,Indiranagar (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Railway divisional office near Majestic ,,,,,Work,Indiranagar near truffles ,12.98084025,77.64154124,0.55,7,Home,09:40:00,Metro ,30,Walk ,10,0.5 to 1 km ,4,Walk ,10,0.5 to 1 km ,,For access trip only ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,,Bus ,26-35 yrs ,Graduate,Employed,,0,1,0,0,0,10,-1,2,1,1,2,2,2,1,0,1,1,2,2,1
