,Unnamed: 0,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_TYPE,O_LANDMARK,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,PARK_RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M,ACCESS_DIS_B,EGRESS_DIS_B
45,45,Rajarajeshwari Nagar (purple line),Banashankari (green line),Har layout ,Home,"Rajarajeshwari nagar,star bazaar gopalan mall",Work,14:50:00,Metro + Bus ,60,Walk ,5,< 0.5 km ,7,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,5.0,10.0,No ,75,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,10th,Employed,"10,001 – 25,000",0.0,1,1,0,"No, I will not use a bicycle. .",10,4,1,2,3,1,1,1,4,1,1,1,1,1
46,46,Rajarajeshwari Nagar (purple line),Goraguntepalya (green line),Manyata tech park,Work,"EPF office,RR nagar",Other,14:45:00,Metro + Bus ,45,Walk ,20,1 km to 1.5 km ,8,Walk ,5,< 0.5 km ,,For both access and egress trips ,5.0,5.0,No ,65,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,2,8,3,1,3,1,3,1,1,1,3,1
47,47,Kengeri (purple line),Mahatma Gandhi Road (purple line),"Indian Bank,mg road",Work,"Sumananhalli,",Work,14:10:00,Metro ,70,Car ,30,> 5 km ,5,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,Postgraduate,Employed,>2 Lakhs,1.0,1,1,0,Not Applicable - because neither ends of my trip is home. .,10,3,2,2,1,4,11,1,4,1,4,1,5,1
48,48,Kengeri Bus Terminal (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Majestic ,Other,"BDA complex, kengere ",Work,14:45:00,Metro ,20,Uber auto ,10,1.5 km to 2 km ,5,Walk ,5,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,8,2,1,2,4,1,1,1,5,1,3,1
49,49,Mantri Square Sampige Road (green line),National College (green line),Kr road ,Home,13th cross malleshwaram ,Work,14:40:00,Bus + Metro ,60,Walk ,5,< 0.5 km ,6,Auto Rickshaw ,10,2 km to 2.5 km ,5.0,For neither access nor egress trips ,10.0,6.0,Metro card ,120,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,Postgraduate,Unemployed,,0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,1,2,2,4,1,5,4,0,1,5,1,4
50,50,Attiguppe (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)","Yelahanka,5th phase",Work,Chandra layout ,Work,15:00:00,Bus1 + Metro + Bus2 ,90,Walk ,5,< 0.5 km ,2,Car ,5,1.5 km to 2 km ,,For both access and egress trips ,5.0,5.0,No ,20,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"50,001 – 1,00,000",1.0,1,0,0,"No, I will not use a bicycle. .",10,4,2,2,4,2,1,4,3,0,1,4,1,3
51,51,Jayanagar (green line),Silk Institute (green line),Silk institute metro station ,Home,Jayanagar jain college ,School,15:10:00,Metro ,18,Auto Rickshaw ,10,2.5 km to 3 km ,5,Dropped-off by friends/others ,5,0.5 to 1 km ,3.0,For neither access nor egress trips ,,,Metro card ,80,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,,1.0,2,2,0,"No, I will not use a bicycle. .",10,4,1,3,1,1,6,2,4,0,5,8,4,2
52,52,Jayanagar (green line),Konanakunte Cross (green line),"Jumbo Savari, dinne ,konankunte cross",Home,"Jaynagar,near metro station ",Work,15:20:00,"Metro,bus1,bus2",90,Walk ,5,0.5 to 1 km ,10,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,3.0,10.0,Metro card ,0,No crowding  - 25-50% of seats occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,10th,Employed,,0.0,1,0,0,"No, I will not use a bicycle. .",10,4,1,2,0,2,2,2,4,0,1,1,2,2
53,53,Lalbagh (green line),Baiyappanahalli (purple line),"Kr puram,bsr Sai garden ",Home,"Clario, Lalbagh ",Work,15:00:00,Metro ,90,Walk ,5,< 0.5 km ,3,Two-Wheeler ,40,> 5 km ,,For neither access nor egress trips ,,,No ,36,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,"50,001 – 1,00,000",0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",10,2,1,2,1,2,1,11,4,1,1,3,1,5
54,54,Krantivira Sangolli Rayanna Railway Station (purple line),Indiranagar (purple line),"HAL, indra nagar ",Work,"Near east west college,  magadi main road",Work,15:00:00,Bus + Metro ,90,Walk ,5,< 0.5 km ,2,Two-Wheeler ,30,> 5 km ,,For neither access nor egress trips ,3.0,4.0,Metro card ,20,No crowding  - Most ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Graduate,Employed,,1.0,2,2,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",10,2,2,2,2,3,1,11,4,1,1,3,1,5
55,55,Kengeri (purple line),Attiguppe (purple line),"Attiguppe, mallika child care hospital ",Home,Kengeri bus stop,Other,15:28:00,Metro ,15,Walk ,2,< 0.5 km ,0,Walk ,2,< 0.5 km ,,For both access and egress trips ,,,No ,28,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,"50,001 – 1,00,000",1.0,1,0,0,"No, I will not use a bicycle. .",10,4,1,8,1,2,1,1,3,1,1,1,1,1
56,56,National College (green line),Thalaghattapura (green line),Near thalaghattpura bus stop,Home,BMS ce ,School,15:15:00,Metro ,60,Walk ,30,2 km to 2.5 km ,6,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"50,001 – 1,00,000",1.0,3,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,1,3,1,1,5,2,3,1,1,1,4,2
57,57,Pattanagere (purple line),Lalbagh (green line),"Kormangla, nexus mall",Home,"Mindtree global city, behind RV college",Work,15:30:00,Metro + Bus ,60,Auto Rickshaw ,5,2 km to 2.5 km ,2,Walk ,10,1 km to 1.5 km ,,For neither access nor egress trips ,2.0,5.0,Metro card ,50,No crowding  - 50-75% of seats occupied ,Male,,Car - from origin to destiantion ,Car - from origin to destiantion ,26-35 yrs ,Graduate,Employed,>2 Lakhs,1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,1,2,3,2,5,3,4,1,5,1,4,3
58,58,Halasuru (purple line),Mahatma Gandhi Road (purple line),"MG road, residency road",Work,"Someshwara temple near, halasur",Home,15:34:00,Metro ,15,Walk ,5,< 0.5 km ,7,Walk ,4,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,15,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Postgraduate,Employed,,0.0,0,0,0,"No, I will not use a bicycle. .",10,4,2,1,1,1,1,2,4,0,1,1,1,2
59,59,Kengeri (purple line),Mahatma Gandhi Road (purple line),"Mg road, taj",Work,"Kengeri, uttrahalli road",Home,15:30:00,Metro ,40,Two-Wheeler ,10,2 km to 2.5 km ,8,Walk ,10,2 km to 2.5 km ,,For neither access nor egress trips ,,,Metro card ,30,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"1,00,001 – 2,00,000",0.0,1,0,0,"No, I will not use a bicycle. .",10,4,2,1,1,2,5,5,4,1,3,1,4,4
60,60,Halasuru (purple line),Vijayanagar (purple line),"Vijaynagar, vijaynagar club ",Home,"Halsur,  near police station ",Work,15:53:00,Metro ,20,Walk ,3,< 0.5 km ,8,Walk ,5,< 0.5 km ,,For egress trip only ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Business,,1.0,3,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,1,2,1,2,1,1,2,1,1,1,1,1
61,61,Halasuru (purple line),Yeshwanthpur (green line),Yeshwanthpur railway station (Hyderabad),Other,"Halasur,  cambridge road",Home,03:45:00,Metro ,75,Walk ,10,< 0.5 km ,7,Walk ,4,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Postgraduate,Employed,,0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",10,2,8,1,1,2,1,1,4,0,1,1,1,1
62,62,Halasuru (purple line),Yeshwanthpur (green line),"JP park,mathikere",Friend,Halasuru metro station ,Home,15:50:00,Metro ,75,Walk ,10,0.5 to 1 km ,9,Walk ,15,1 km to 1.5 km ,,For both access and egress trips ,,,No ,38,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,7,1,1,2,2,3,3,1,1,1,2,3
63,63,Halasuru (purple line),Mahatma Gandhi Road (purple line),MG Road ,Work,Halsur satyanarayana temple near,Home,16:00:00,Metro ,15,Walk ,5,< 0.5 km ,8,Walk ,7,< 0.5 km ,,For both access and egress trips ,,,No ,10,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,10th,Employed,"50,001 – 1,00,000",1.0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,2,1,1,4,1,1,3,1,1,1,1,1
64,64,Vajarahalli (green line),Rashtreeya Vidyalaya Road (green line),14 th cross RV road,Home,Jayanagar 7th block,School,16:00:00,Metro ,25,Walk ,3,< 0.5 km ,9,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"25,001 – 50,000",1.0,2,2,0,"No, I will not use a bicycle. .",10,4,1,3,1,1,1,2,4,1,1,1,1,2
65,65,Mahatma Gandhi Road (purple line),Mysore Road (purple line),"RR nagar, near nimishamba temple ",Home,SJ puc,School,14:00:00,Metro ,20,Walk ,10,0.5 to 1 km ,8,Auto Rickshaw ,10,1 km to 1.5 km ,2.0,For both access and egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,,2.0,2,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,1,3,1,1,2,3,3,1,1,5,2,3
66,66,Mahatma Gandhi Road (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)","Bell road, near fresh world",Home,"MG road, near mayo hall",Work,16:15:00,Metro + Bus ,90,Walk ,8,0.5 to 1 km ,8,Walk ,4,< 0.5 km ,,For neither access nor egress trips ,5.0,10.0,Metro card ,20,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,Not eligible ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0.0,0,0,0,"No, I will not use a bicycle. .",10,4,1,2,3,1,2,1,4,0,1,1,2,1
67,67,"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Jalahalli (green line),Jalahalli cross,Friend,Oklipuram ganesh temple ,Home,16:00:00,Metro ,25,Walk ,10,1 km to 1.5 km ,5,Dropped-off by friends/others ,10,2.5 km to 3 km ,3.0,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,7,1,1,1,3,6,4,0,1,8,3,4
68,68,Mahatma Gandhi Road (purple line),Jayaprakash Nagar (green line),"JP nagar 5th phase, kalyani magnum",Home,Church Street ,Shopping,16:20:00,Metro ,90,Walk ,5,< 0.5 km ,7,Auto Rickshaw ,25,3.5 km to 4 km ,15.0,For egress trip only ,,,No ,200,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,"Bus1,Bus2,auto","Auto, bus 1,bus2",18-25 yrs ,12th,Student,"50,001 – 1,00,000",0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",10,2,1,4,1,1,1,8,2,1,1,5,1,4
69,69,Baiyappanahalli (purple line),Magadi Road (purple line),"Anjana nagar,near binder amulya apartment ",Home,"Whitefield, near satyasai hospital ",Work,15:30:00,Metro1 + Bus + Metro2 ,120,Walk ,2,< 0.5 km ,1,Two-Wheeler ,25,> 5 km ,,For neither access nor egress trips ,2.0,1.0,Metro card ,40,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,2,1,0,"No, I will not use a bicycle. .",10,4,1,2,5,2,1,11,4,1,1,3,1,5
70,70,"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Jalahalli (green line),Near saptagiri engineering College ,School,Near majestic metro,Shopping,16:30:00,Metro + Bus ,60,Walk ,7,< 0.5 km ,5,Walk ,15,0.5 to 1 km ,,For both access and egress trips ,5.0,5.0,Metro card ,20,High crowding - All seats AND 50-75% of standing space occupied ,Female,Not eligible ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,3,4,3,1,1,2,3,0,1,1,1,2
71,71,Baiyappanahalli (purple line),Jalahalli (green line),Second stage ,Home,Sai Baba hospital ,Other,15:50:00,Bus1 + Metro + Bus2 ,60,Walk ,2,< 0.5 km ,15,Walk ,10,1.5 km to 2 km ,,For neither access nor egress trips ,21.0,1.0,No ,52,No crowding - Less than 25% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,10th,Employed,"25,001 – 50,000",0.0,0,0,0,"No, I will not use a bicycle. .",10,4,1,8,4,3,1,4,4,1,1,1,1,3
72,72,Rajarajeshwari Nagar (purple line),Rajarajeshwari Nagar (purple line),Lenz fresh rr nagar,Home,Christ University ,School,15:00:00,Metro ,60,Ola/Uber car ,10,1.5 km to 2 km ,4,Walk ,5,< 0.5 km ,,For access trip only ,,,No ,100,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,,0.0,1,0,0,"No, I will not use a bicycle. .",10,4,1,3,1,1,4,1,1,1,6,1,3,1
73,73,Baiyappanahalli (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Majestic bus stop,Shopping,"Krishnarajpuram puram , garden city college ",Home,16:20:00,Metro ,50,Two-Wheeler ,18,2.5 km to 3 km ,3,Walk ,13,1.5 km to 2 km ,,For egress trip only ,,,No ,35,No crowding  - Most ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"50,001 – 1,00,000",1.0,2,0,0,"No, I will not use a bicycle. .",10,4,4,1,1,2,6,4,2,1,3,1,4,3
74,74,Trinity (purple line),Banashankari (green line),"Banashankari,near yarabi nagar",Work,"Trinity,near national insurance company ",Work,16:55:00,Metro ,40,Walk ,2,< 0.5 km ,3,Two-Wheeler ,15,3 km to 3.5 km ,,For neither access nor egress trips ,,,Metro card ,30,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,>2 Lakhs,3.0,1,0,0,"No, I will not use a bicycle. .",10,4,2,2,1,2,1,7,4,1,1,3,1,4
75,75,Sandal Soap Factory (green line),Yeshwanthpur (green line),Yeshwantpur ,Other,Narayana netralaya,Other,17:00:00,Metro ,5,Walk ,10,0.5 to 1 km ,6,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,10,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,1,0,0,"No, I will not use a bicycle. .",10,4,8,8,1,1,2,1,4,1,1,1,2,1
0,0,Krishna Rajendra Market (green line),South End Circle (green line),Vijaya college ,School,Vinayaka theater,Home,08:35:00,Bus + Metro ,45,Walk ,10,0.5 to 1 km ,5,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,5.0,3.0,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,3,1,2,1,2,2,3,0,1,1,2,2
1,1,Krishna Rajendra Market (green line),National College (green line),National College ,School,"Mysore circle,kr market ",Home,08:45:00,Metro ,25,Walk ,15,1 km to 1.5 km ,3,Walk ,5,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,,0.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,3,1,1,1,3,1,1,0,1,1,3,1
2,2,Kengeri (purple line),Halasuru (purple line),"Khatib alami construction company,  Magrath road",Work,BDA appartment jnanabarathi,Home,08:00:00,Metro ,55,Walk ,10,< 0.5 km ,3,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,1.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",5,2,2,1,1,1,1,1,4,1,1,1,1,1
