,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_TYPE,O_LANDMARK,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M
49,Chickpet (green line),Yelachenahalli (green line),Ganapathipura,Home,Chickpete market ,Shopping,12:00:00,Metro ,30,Walk ,7,0.5 to 1 km ,8,Drove and parked a two-Wheeler ,5,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,10th,Unemployed,,0.0,1,0,0,"No, I will not use a bicycle. .",15,3,1,4,1,3,3,3,1,0,1,3
50,Jnanabharathi (purple line),Chickpet (green line),Chikpett ,Shopping,"Jnanbharathi, near mangalore PU college ",Home,12:02:00,Metro ,60,Ola/Uber car ,10,2.5 km to 3 km ,7,Walk ,20,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,50,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0.0,3,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,4,1,1,1,7,3,3,0,6,1
51,Jnanabharathi (purple line),Rajajinagar (green line),Narayana nethralaya,Other,"Jnanbharthi layout,vss school ",Home,12:10:00,Metro ,60,Drove and parked a two-Wheeler ,8,1.5 km to 2 km ,7,Walk ,5,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,45,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,46-60 yrs ,Graduate,Employed,"50,001 – 1,00,000",1.0,2,2,0,"No, I will not use a bicycle. .",15,3,8,1,1,4,2,3,3,1,3,1
52,Jnanabharathi (purple line),Indiranagar (purple line),Axis Bank indiranagar ,Work,Shirley apartment ,Home,12:25:00,Metro ,40,Drove and parked a two-Wheeler ,10,2.5 km to 3 km ,7,Walk ,5,< 0.5 km ,,For access trip only ,,,Metro card ,30,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,2,1,1,2,7,1,2,1,3,1
53,Jnanabharathi (purple line),Mahatma Gandhi Road (purple line),"MG road, skydeck by sherlock's ",Restaurant,Vishveshwara layout 3rd block ,Home,12:15:00,Metro ,60,Ola/Uber car ,15,2.5 km to 3 km ,7,Walk ,3,< 0.5 km ,,For both access and egress trips ,,,Metro card ,86,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Graduate,Employed,,1.0,2,0,0,"No, I will not use a bicycle. .",15,3,5,1,1,3,7,1,3,0,6,1
54,Jnanabharathi (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)","Majestic bus stand, Chitradurga through ksrtc ",Home,Bangalore University ,Work,12:00:00,Metro ,20,Walk ,30,3.5 km to 4 km ,7,Walk ,5,< 0.5 km ,,For access trip only ,,,No ,30,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"25,001 – 50,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,3,1,2,1,1,9,1,2,1,1,1
55,Jnanabharathi (purple line),"Dr. B. R. Ambedkar Station, Vidhana Soudha (purple line)",Near Vidhansoudha ,Other,"Nayandahalli, near volleyball ground ",Home,12:30:00,Bus + Metro ,40,Walk ,5,< 0.5 km ,3,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,3,7,No ,0,No crowding  - Most ,Female,Not eligible ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Postgraduate,Student,,1.0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,8,1,2,1,1,3,3,0,1,1
56,Jnanabharathi (purple line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Railway colony ,Other,Channapattana through ksrtc ,Home,11:45:00,Metro ,30,Walk ,5,< 0.5 km ,9,Walk ,30,2.5 km to 3 km ,,For neither access nor egress trips ,,,No ,30,No crowding  - Most ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,36-45 yrs ,10th,Employed,"25,001 – 50,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,3,8,1,1,3,1,7,1,1,1,1
57,Krishna Rajendra Market (green line),Mantri Square Sampige Road (green line),Sadashivnagar ,Home,Victoria hospital ,School,13:15:00,Metro ,25,Walk ,5,< 0.5 km ,8,Drove and parked a two-Wheeler ,5,1.5 km to 2 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,2,0,0,"No, I will not use a bicycle. .",15,3,1,3,1,1,1,2,1,0,1,3
58,Krishna Rajendra Market (green line),Baiyappanahalli (purple line),Ramurthinagar ,Home,"Kr market, Bangalore medical college ",School,13:00:00,Metro ,60,Walk ,15,0.5 to 1 km ,8,Auto Rickshaw ,23,3 km to 3.5 km ,7,For egress trip only ,,,Metro card ,100,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,2.0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,3,1,1,3,5,4,0,1,5
59,Jnanabharathi (purple line),"Dr. B. R. Ambedkar Station, Vidhana Soudha (purple line)",Vidhansoudha ,Work,"Ullal, near mangalore PU college ",Home,13:10:00,Metro ,60,Dropped-off by friends/family members/others ,20,4 km to 4.5 km ,7,Walk ,10,< 0.5 km ,,For both access and egress trips ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Graduate,Employed,,0.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,2,1,1,3,10,1,3,0,8,1
60,Krishna Rajendra Market (green line),Lalbagh (green line),Near metro station ,Work,Near K r market ,School,13:30:00,Metro ,15,Walk ,10,0.5 to 1 km ,7,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,2,3,1,1,3,3,1,0,1,1
61,Krishna Rajendra Market (green line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)","Majestic, traveling to Chitradurga ",Home,Victoria hospital ,Work,13:25:00,Metro + Bus ,15,Walk ,5,< 0.5 km ,7,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,5,5,No ,15,Low crowding - All seats AND up to 25% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Trade,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,1,2,3,1,1,3,1,0,1,1
62,Jayaprakash Nagar (green line),Krishna Rajendra Market (green line),"Kr Market,vanivilas hospital ",Work,Btmlayout ,Home,12:45:00,Metro ,60,Dropped-off by friends/family members/others ,30,> 5 km ,10,Walk ,3,< 0.5 km ,,For access trip only ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,,0.0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,2,1,1,2,8,1,2,0,8,1
63,Krishna Rajendra Market (green line),Jayanagar (green line),Yedur ,Home,Bishop cotton ,School,13:15:00,Bus + Metro ,20,Walk ,5,< 0.5 km ,5,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,58,8,Metro card ,5,High crowding - All seats AND 50-75% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,1,3,2,1,1,1,1,0,1,1
64,Jayanagar (green line),"Dr. B. R. Ambedkar Station, Vidhana Soudha (purple line)",Cunning ham road,Work,"Jaynagar, near metro station ",Work,13:30:00,Metro ,45,Walk ,5,< 0.5 km ,8,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0.0,2,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,2,2,1,1,1,3,1,1,1,1
65,Krishna Rajendra Market (green line),National College (green line),Baswangudi ,Home,HAL ,Work,12:00:00,Bus1 + Metro + Bus2 ,120,Walk ,7,0.5 to 1 km ,5,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,5,9,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,4,0,0,"No, I will not use a bicycle. .",15,3,1,2,4,1,3,1,1,0,1,1
66,Krishna Rajendra Market (green line),National College (green line),NR colony ,Home,Kr market,Home,14:00:00,Metro ,17,Walk ,5,< 0.5 km ,7,Drove and parked a two-Wheeler ,6,0.5 to 1 km ,,For egress trip only ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,1,1,1,1,3,4,0,1,3
67,Krishna Rajendra Market (green line),Srirampura (green line),Devaiah park,Home,BIT college ,School,14:00:00,Metro ,20,Walk ,10,0.5 to 1 km ,9,Walk ,7,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,2,0,0,"No, I will not use a bicycle. .",15,3,1,3,1,1,3,3,1,0,1,1
68,National College (green line),Baiyappanahalli (purple line),TC palya,Home,BMS college ,School,13:30:00,Metro ,60,Walk ,15,1 km to 1.5 km ,7,Drove and parked a two-Wheeler ,20,> 5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"50,001 – 1,00,000",1.0,1,1,0,"No, I will not use a bicycle. .",15,3,1,3,1,1,4,8,1,1,1,3
69,Krishna Rajendra Market (green line),Vajarahalli (green line),Reliance trends ,Work,Kr market flower mandi,Shopping,14:00:00,Metro ,20,Walk ,10,0.5 to 1 km ,8,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Trade,Employed,,0.0,1,0,0,"No, I will not use a bicycle. .",15,3,2,4,1,2,3,1,1,0,1,1
70,Jnanabharathi (purple line),Mahalakshmi (green line),Iskcon temple ,Social,Bangalore University ,School,14:00:00,Metro ,40,Walk ,15,2.5 km to 3 km ,9,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,40,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Student,"25,001 – 50,000",0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,6,3,1,1,7,3,1,1,1,1
71,Jnanabharathi (purple line),Mahalakshmi (green line),"Near iscon temple, Mahalakshmi pura",Home,Jnanbharathi university ,School,14:00:00,Bus + Metro ,70,Walk ,2,< 0.5 km ,15,Walk ,7,< 0.5 km ,,For both access and egress trips ,4,7,Metro card ,0,No crowding  - Most ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Doctorate,Student,,1.0,3,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,1,3,2,2,1,1,3,0,1,1
72,Pantharapalya - Nayandahalli (purple line),Vijayanagar (purple line),Mc layout park,Friend,"Don Bosco institute of technology, kumbalgodu, kengeri ",School,01:30:00,Bus + Metro ,45,Walk ,10,0.5 to 1 km ,1,Walk ,15,1.5 km to 2 km ,,For both access and egress trips ,5,1,No ,17,Low crowding - All seats AND up to 25% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,12th,Student,"25,001 – 50,000",0.0,2,1,0,Not Applicable - because neither ends of my trip is home. .,15,4,7,3,2,1,3,2,3,0,1,1
73,Halasuru (purple line),Mahalakshmi (green line),"Mahalaxmi layout, near BBMP office ",Work,"Halsur, near prank Antony public school ",Home,14:15:00,Metro ,80,Walk ,15,1.5 km to 2 km ,5,Rapido/Uber moto/Ola App two-wheeler ,15,3.5 km to 4 km ,3,For both access and egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"50,001 – 1,00,000",1.0,1,0,0,"No, I will not use a bicycle. .",15,3,2,1,1,2,2,9,3,1,1,7
74,Krantivira Sangolli Rayanna Railway Station (purple line),Srirampura (green line),"Maruthi Suzuki showroom, Malleshwaram,16th cross ",Work,Kranti Veera sangoli rayyana railway station ,Other,15:00:00,Metro + Bus ,35,Walk ,2,< 0.5 km ,9,Walk ,2,< 0.5 km ,,For egress trip only ,5,10,No ,25,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Employed,"25,001 – 50,000",0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,2,8,3,1,1,1,4,1,1,1
75,"Sir.M.Visvesvaraya Stn., Central College (purple line)",Cubbon Park (purple line),"Shivaji nagar, 4th main road",Home,Central college ,School,12:00:00,Metro ,30,Walk ,15,1 km to 1.5 km ,8,Walk ,15,1 km to 1.5 km ,,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,1,3,1,1,4,4,3,1,1,1
76,Yeshwanthpur (green line),Attiguppe (purple line),"Attiguppe, 14th main road",Home,Yeshwanthpur junction ,Other,14:00:00,Metro ,35,Walk ,4,< 0.5 km ,7,Walk ,5,< 0.5 km ,,For both access and egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,,1.0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,1,8,1,1,1,1,3,0,1,1
77,Chickpet (green line),Baiyappanahalli (purple line),Baiyappanahalli,Work,Chikpete ,Shopping,15:00:00,Metro ,30,Walk ,15,1 km to 1.5 km ,6,Walk ,10,0.5 to 1 km ,,For access trip only ,,,No ,30,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,2,4,1,1,4,3,2,1,1,1
78,Mysore Road (purple line),Chickpet (green line),Chikpett ,Shopping,"Rajarajeshwari nagar, beml layout ",Home,14:30:00,Bus + Metro ,60,Walk ,3,< 0.5 km ,1,Walk ,10,< 0.5 km ,,For both access and egress trips ,4,10,Metro card ,0,No crowding  - Most ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Unemployed,,1.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,4,1,2,2,1,1,3,0,1,1
79,Krantivira Sangolli Rayanna Railway Station (purple line),Baiyappanahalli (purple line),Kr puram,Work,Kranti Veera sangoli rayyana railway station  from yeshwantpur railway station ,Work,15:15:00,Metro + Bus ,60,Walk ,2,< 0.5 km ,9,Walk ,5,< 0.5 km ,,For egress trip only ,5,5,No ,10,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Graduate,Employed,"25,001 – 50,000",0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,2,2,3,2,1,1,4,1,1,1
80,"Nadaprabhu Kempegowda Station, Majestic (green/purple line)","Dr. B. R. Ambedkar Station, Vidhana Soudha (purple line)",Vidhana soudha ,Work,Banshankri ,Home,14:00:00,Bus + Metro ,30,Walk ,20,1.5 km to 2 km ,10,Walk ,5,0.5 to 1 km ,,For neither access nor egress trips ,5,6,Ordinary Day Pass ,70,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,Graduate,Employed,,1.0,1,0,0,"No, I will not use a bicycle. .",15,3,2,1,2,4,2,3,1,1,1,1
81,Jnanabharathi (purple line),Yelachenahalli (green line),"Yelanchenahalli, DPS school south ",Home,Banglore university,Other,15:15:00,Bus + Metro ,45,Walk ,2,< 0.5 km ,10,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,2,1,Metro card ,0,No crowding  - Most ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Unemployed,,0.0,1,0,0,"No, I will not use a bicycle. .",15,3,1,8,2,2,1,3,3,0,1,1
